Id	geneSymbol	iEF_emptyrep1	iEF_emptyrep2	iEF_EFrep1	iEF_EFrep2	iEF_EE4rep1	iEF_EE4rep2	norm.iEF_emptyrep1	norm.iEF_emptyrep2	norm.iEF_EFrep1	norm.iEF_EFrep2	norm.iEF_EE4rep1	norm.iEF_EE4rep2	baseMean	iEF_empty	iEF_EF	iEF_EE4	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
SNORA80D	NA	0	0	0	0	0	2	0	0	0	0	0	2	0.32	0	0	1	5.057	2.338	0.196205987311535	1	0	0.0067	0.0067	0.0067	TRUE	NA
SNORD10	NA	0	0	0	0	1	1	0	0	0	0	1	1	0.33	0	0	1	5.768	2.528	0.15348994881283	1	0	0.0072	0.0072	0.0072	TRUE	NA
SNORD133	NA	4	5	2	0	3	2	4	5	2	0	3	2	2.72	4	1	2	2.91	1.541	0.395563887797552	1	0	1.0901	0.813	0.813	TRUE	NA
SNORD17	NA	2	0	0	1	0	1	2	0	0	1	0	1	0.66	1	0	0	1.064	0.09	0.969661653977869	1	0	0.6868	0.8111	0.8111	TRUE	NA
SNORD3A	NA	10	7	4	2	3	6	10	7	4	2	3	6	5.39	8	3	4	1.613	0.69	0.518687705848836	1	0	0.3414	0.2719	0.2719	TRUE	NA
SNRNP200	NA	7	3	11	5	10	7	7	3	10	4	10	7	7.03	5	7	8	1.168	0.224	0.779431648388448	1	0	0.2489	0.1801	0.1801	TRUE	NA
SNRNP25	NA	0	1	0	1	1	0	0	1	0	1	1	0	0.49	0	0	0	1.08	0.111	0.954496544744023	1	0	0.1015	0.1037	0.1037	TRUE	NA
SNRNP27	NA	1	0	0	1	1	1	1	0	0	1	1	1	0.65	0	0	1	2.127	1.089	0.600297931886446	1	0	0.6264	0.5837	0.5837	TRUE	NA
SNRNP35	NA	0	0	0	1	0	1	0	0	0	1	0	1	0.31	0	0	0	1.067	0.094	0.957540456390582	1	0	0.0052	0.0052	0.0052	TRUE	NA
SNRNP40	NA	1	0	1	0	1	0	1	0	1	0	1	0	0.5	0	0	0	1.054	0.076	0.96546615496262	1	0	0.1101	0.1131	0.1131	TRUE	NA
SNRNP70	NA	0	4	5	5	4	2	0	4	5	4	4	2	3.23	2	4	3	-1.511	-0.596	0.67998341684171	1	0	0.7707	0.7422	0.7422	TRUE	NA
SNRPA	NA	0	2	1	1	4	0	0	2	1	1	4	0	1.32	1	1	2	1.982	0.987	0.765615848202358	1	0	5.3758	4.4988	4.4988	TRUE	NA
SNRPA1	NA	0	0	2	1	1	0	0	0	2	1	1	0	0.63	0	2	0	-2.804	-1.488	0.433532402492854	1	0	0.5214	0.5474	0.5474	TRUE	NA
SNRPB	NA	5	1	4	4	7	5	5	1	4	4	7	5	4.24	3	4	6	1.555	0.637	0.557060199471309	1	0	0.4725	0.3543	0.3543	TRUE	NA
SNRPB2	NA	0	0	5	2	2	3	0	0	5	2	2	3	1.91	0	4	2	-1.256	-0.329	0.879714487814446	1	0	2.5035	1.9284	1.9284	TRUE	NA
SNRPC	NA	0	0	1	3	0	1	0	0	1	3	0	1	0.77	0	2	0	-3.6	-1.848	0.442966351287105	1	0	1.588	1.6626	1.6626	TRUE	NA
SNRPD1	NA	4	0	1	2	1	1	4	0	1	2	1	1	1.48	2	2	1	-1.545	-0.627	0.821953939489897	1	0	4.8463	2.9251	2.9251	TRUE	NA
SNRPD2	NA	4	0	1	3	1	4	4	0	1	3	1	4	2.11	2	2	2	1.329	0.41	0.847593016529709	1	1.4163	1.8962	1.7266	1.7266	TRUE	NA
SNRPD3	NA	2	2	2	3	2	3	2	2	2	3	2	3	2.28	2	2	2	1.063	0.088	0.956828962805715	1	0	1.587	0.861	0.861	TRUE	NA
SNRPF	NA	1	0	0	1	0	0	1	0	0	1	0	0	0.32	0	0	0	-2.562	-1.357	0.505503727047695	1	0	0.0068	0.0068	0.0068	TRUE	NA
SNRPG	NA	0	0	1	1	1	1	0	0	1	1	1	1	0.63	0	1	1	1.061	0.085	0.961571314416511	1	0	0.5351	0.5093	0.5093	TRUE	NA
SNTB2	NA	3	3	3	4	2	2	3	3	3	4	2	2	2.78	3	4	2	-1.639	-0.713	0.622673465981068	1	0	1.0442	0.6146	0.6146	TRUE	NA
SNU13	NA	2	3	1	3	1	2	2	3	1	3	1	2	1.98	2	2	2	-1.197	-0.259	0.89362269456173	1	0	2.2542	1.1594	1.1594	TRUE	NA
SNUPN	NA	1	0	1	0	0	0	1	0	1	0	0	0	0.33	0	0	0	-2.369	-1.244	0.517498243479088	1	0	0.0082	0.0083	0.0083	TRUE	NA
SNW1	NA	0	1	1	1	1	4	0	1	1	1	1	4	1.3	0	1	2	2.039	1.028	0.706250298357124	1	0	5.404	2.8049	2.8049	TRUE	NA
SNX1	NA	0	1	3	1	1	2	0	1	3	1	1	2	1.29	0	2	2	-1.466	-0.552	0.837201718720568	1	0	5.4067	2.8813	2.8813	TRUE	NA
SNX11	NA	0	0	0	1	0	1	0	0	0	1	0	1	0.31	0	0	0	1.067	0.094	0.957540456390582	1	0	0.0052	0.0052	0.0052	TRUE	NA
SNX13	NA	0	2	0	0	0	1	0	2	0	0	0	1	0.52	1	0	0	2.534	1.341	0.496902758291473	1	0	0.142	0.151	0.151	TRUE	NA
SNX14	NA	1	0	0	0	1	1	1	0	0	0	1	1	0.5	0	0	1	5.625	2.492	0.176124187101652	1	0	0.1137	0.1166	0.1166	TRUE	NA
SNX17	NA	0	1	1	0	2	0	0	1	1	0	2	0	0.67	0	0	1	1.813	0.858	0.69287548637709	1	0	0.7405	0.8314	0.8314	TRUE	NA
SNX18	NA	3	6	7	9	7	3	3	6	7	8	7	3	5.68	4	8	5	-1.496	-0.581	0.538427844636936	1	0	0.3209	0.2669	0.2669	TRUE	NA
SNX19	NA	0	1	0	1	1	1	0	1	0	1	1	1	0.65	0	0	1	2.238	1.162	0.560573553861504	1	0	0.6509	0.6193	0.6193	TRUE	NA
SNX2	NA	1	2	1	0	1	0	1	2	1	0	1	0	0.85	2	0	0	1.057	0.079	0.977344398951328	1	0	2.5376	2.0457	2.0457	TRUE	NA
SNX27	NA	0	2	1	2	0	1	0	2	1	2	0	1	0.97	1	2	0	-3.171	-1.665	0.558882104925321	1	0	3.8409	2.7472	2.7472	TRUE	NA
SNX29	NA	1	1	0	0	0	1	1	1	0	0	0	1	0.51	1	0	0	2.822	1.497	0.465927070429173	1	0	0.1351	0.1391	0.1391	TRUE	NA
SNX3	NA	0	2	1	0	1	0	0	2	1	0	1	0	0.68	1	0	0	1.057	0.08	0.973924344524097	1	0	0.8354	1.0079	1.0079	TRUE	NA
SNX33	NA	0	2	1	2	1	0	0	2	1	2	1	0	0.98	1	2	0	-2.361	-1.239	0.67255418680469	1	0	3.8762	2.9481	2.9481	TRUE	NA
SNX4	NA	1	1	1	1	0	0	1	1	1	1	0	0	0.66	1	1	0	-5.124	-2.357	0.265216428772705	1	0	0.6963	0.6507	0.6507	TRUE	NA
SNX5	NA	1	1	0	1	0	2	1	1	0	1	0	2	0.82	1	0	1	1.704	0.769	0.76471904932648	1	0	2.1966	1.796	1.796	TRUE	NA
SNX6	NA	0	0	0	2	1	0	0	0	0	2	1	0	0.46	0	1	0	-1.817	-0.862	0.622321639677911	1	0	0.0678	0.0708	0.0708	TRUE	NA
SNX8	NA	0	1	0	0	0	3	0	1	0	0	0	3	0.66	0	0	2	5.463	2.45	0.276615483903378	1	0	0.7095	0.9065	0.9065	TRUE	NA
SNX9	NA	0	0	0	3	0	1	0	0	0	3	0	1	0.61	0	2	0	-2.145	-1.101	0.547137215790008	1	0	0.405	0.4757	0.4757	TRUE	NA
SOAT1	NA	2	2	0	0	1	0	2	2	0	0	1	0	0.87	2	0	0	2.721	1.444	0.642061586608845	1	0	2.7124	2.7362	2.7362	TRUE	NA
SOCS1	NA	0	1	0	0	1	0	0	1	0	0	1	0	0.34	0	0	0	2.884	1.528	0.455022121886691	1	0	0.0099	0.01	0.01	TRUE	NA
SOCS3	NA	2	5	0	0	0	0	2	5	0	0	0	0	1.24	4	0	0	1	0	1	1	0	5.3901	7.7134	7.7134	TRUE	NA
SOCS4	NA	0	1	1	0	1	0	0	1	1	0	1	0	0.5	0	0	0	1.058	0.081	0.967182194264669	1	0	0.1158	0.1188	0.1188	TRUE	NA
SOCS5	NA	1	1	1	0	0	0	1	1	1	0	0	0	0.51	1	0	0	-2.518	-1.332	0.517277602700699	1	0	0.1309	0.1349	0.1349	TRUE	NA
SOCS6	NA	0	2	1	1	0	0	0	2	1	1	0	0	0.66	1	1	0	-5.071	-2.342	0.28716308476687	1	0	0.7224	0.8059	0.8059	TRUE	NA
SOD1	NA	2	1	3	3	3	1	2	1	3	3	3	1	2.11	2	3	2	-1.563	-0.644	0.714516780026959	1	0	1.9111	1.0484	1.0484	TRUE	NA
SOD2	NA	1	1	1	1	3	0	1	1	1	1	3	0	1.16	1	1	2	1.072	0.1	0.971801102277315	1	0	5.1638	2.8723	2.8723	TRUE	NA
SOD3	NA	0	2	0	0	0	0	0	2	0	0	0	0	0.36	1	0	0	1	0	1	1	0	0.0127	0.0128	0.0128	TRUE	NA
SOGA1	NA	4	9	3	2	10	5	4	10	3	2	10	5	5.53	7	2	8	3.162	1.661	0.124796715202421	1	0	0.331	0.2951	0.2951	TRUE	NA
SOGA3	NA	0	1	0	1	4	2	0	1	0	1	4	2	1.31	0	0	3	8.542	3.095	0.31860271597367	1	0	5.3933	3.6351	3.6351	TRUE	NA
SON	NA	8	5	8	9	7	11	8	5	8	8	7	11	7.83	6	8	9	1.121	0.165	0.829555113226135	1	0	0.219	0.1668	0.1668	TRUE	NA
SORBS3	NA	1	1	0	0	1	1	1	1	0	0	1	1	0.68	1	0	1	5.768	2.528	0.243752634748552	1	0	0.8249	0.7598	0.7598	TRUE	NA
SORD	NA	6	2	5	0	3	1	6	2	5	0	3	1	2.85	4	2	2	1.132	0.179	0.916617973454404	1	0	0.992	0.7512	0.7512	TRUE	NA
SORT1	NA	0	0	0	1	2	4	0	0	0	1	2	4	1.12	0	0	3	6.615	2.726	0.431629191313012	1	0	5.0157	4.7306	4.7306	TRUE	NA
SOS1	NA	0	1	1	2	1	3	0	1	1	2	1	3	1.28	0	2	2	1.299	0.377	0.887486181966011	1	0	5.4094	2.705	2.705	TRUE	NA
SOX11	NA	5	6	3	12	5	8	5	6	3	11	5	8	6.32	6	7	6	1.002	0.003	0.997211055718372	1	0	0.2838	0.2222	0.2222	TRUE	NA
SOX12	NA	1	1	3	2	2	1	1	1	3	2	2	1	1.62	1	2	2	-1.602	-0.68	0.756543381175916	1	0	4.0092	1.758	1.758	TRUE	NA
SOX13	NA	1	0	1	1	2	0	1	0	1	1	2	0	0.81	0	1	1	-1.409	-0.494	0.838305171262736	1	0	2.0613	1.7038	1.7038	TRUE	NA
SOX2	NA	0	0	1	0	1	2	0	0	1	0	1	2	0.65	0	0	2	3.25	1.7	0.400727624251183	1	0	0.6083	0.6649	0.6649	TRUE	NA
SOX4	NA	3	2	5	0	0	2	3	2	5	0	0	2	2	2	2	1	-1.711	-0.775	0.757592937301204	1	0	2.1912	2.3599	2.3599	TRUE	NA
SOX5	NA	0	0	0	1	0	1	0	0	0	1	0	1	0.31	0	0	0	1.067	0.094	0.957540456390582	1	0	0.0052	0.0052	0.0052	TRUE	NA
SOX6	NA	2	0	3	0	0	1	2	0	3	0	0	1	0.99	1	2	0	-1.033	-0.047	0.988671905411575	1	0	3.9627	4.1742	4.1742	TRUE	NA
SOX9	NA	3	4	1	1	0	1	3	4	1	1	0	1	1.71	4	1	0	-2.03	-1.022	0.698213178003259	1	0	3.4759	1.9462	1.9462	TRUE	NA
SP1	NA	2	6	3	4	1	4	2	6	3	4	1	4	3.3	4	4	2	-1.499	-0.584	0.666749744634953	1	0	0.7401	0.5032	0.5032	TRUE	NA
SP140L	NA	0	0	0	1	1	0	0	0	0	1	1	0	0.31	0	0	0	1.061	0.086	0.966515111192824	1	0	0.0056	0.0056	0.0056	TRUE	NA
SP2	NA	1	0	0	0	0	2	1	0	0	0	0	2	0.5	0	0	1	5.511	2.462	0.182600546066316	1	0	0.1085	0.1163	0.1163	TRUE	NA
SP3	NA	2	4	3	0	4	3	2	4	3	0	4	3	2.68	3	2	4	2.782	1.476	0.398805802158185	1	0	1.1255	0.944	0.944	TRUE	NA
SP4	NA	1	0	2	0	1	1	1	0	2	0	1	1	0.82	0	1	1	1.589	0.668	0.784724724131431	1	0	2.1326	1.7544	1.7544	TRUE	NA
SPAG5	NA	1	3	4	1	2	2	1	3	4	1	2	2	2.15	2	2	2	-1.163	-0.218	0.905478200512106	1	0	1.8283	1.1596	1.1596	TRUE	NA
SPAG7	NA	0	0	0	1	0	1	0	0	0	1	0	1	0.31	0	0	0	1.067	0.094	0.957540456390582	1	0	0.0052	0.0052	0.0052	TRUE	NA
SPAG9	NA	3	2	1	3	2	1	3	2	1	3	2	1	1.98	2	2	2	-1.25	-0.322	0.868769631655487	1	0	2.2554	1.2431	1.2431	TRUE	NA
SPARC	NA	28	46	3	6	5	7	29	49	3	5	5	7	16.41	39	4	6	1.435	0.521	0.470912516147512	1	0	0.064	0.0535	0.0535	TRUE	NA
SPART	NA	3	2	3	2	2	3	3	2	3	2	2	3	2.47	2	2	2	1.077	0.107	0.945161211118707	1	0	1.3398	0.7737	0.7737	TRUE	NA
SPAST	NA	0	0	2	0	3	1	0	0	2	0	3	1	0.97	0	1	2	2.628	1.394	0.656820516019953	1	0	3.8341	3.7372	3.7372	TRUE	NA
SPATA13	NA	0	0	2	0	0	1	0	0	2	0	0	1	0.48	0	1	0	-1.829	-0.871	0.620300374116245	1	0	0.0854	0.0903	0.0903	TRUE	NA
SPATA2	NA	1	1	0	0	0	0	1	1	0	0	0	0	0.35	1	0	0	1	0	1	1	0	0.0118	0.0119	0.0119	TRUE	NA
SPATA20	NA	1	2	0	0	0	0	1	2	0	0	0	0	0.53	2	0	0	1	0	1	1	0	0.1671	0.1812	0.1812	TRUE	NA
SPATA33	NA	0	0	1	1	0	0	0	0	1	1	0	0	0.31	0	1	0	-5.124	-2.357	0.182919441263206	1	0	0.0049	0.005	0.005	TRUE	NA
SPATA5	NA	2	1	3	1	0	1	2	1	3	1	0	1	1.31	2	2	0	-3.62	-1.856	0.521844134226934	1	0	5.3885	2.8219	2.8219	TRUE	NA
SPATA6	NA	0	0	2	0	0	1	0	0	2	0	0	1	0.48	0	1	0	-1.829	-0.871	0.620300374116245	1	0	0.0854	0.0903	0.0903	TRUE	NA
SPATC1L	NA	1	0	0	0	2	0	1	0	0	0	2	0	0.5	0	0	1	4.384	2.132	0.253800498078791	1	0	0.119	0.1254	0.1254	TRUE	NA
SPATS2	NA	1	1	0	0	2	0	1	1	0	0	2	0	0.68	1	0	1	4.681	2.227	0.336406471940545	1	0	0.8508	0.9481	0.9481	TRUE	NA
SPC24	NA	0	1	1	3	0	3	0	1	1	3	0	3	1.27	0	2	2	-2.009	-1.007	0.742989348576551	1	0	5.4093	3.5938	3.5938	TRUE	NA
SPC25	NA	1	0	0	1	0	0	1	0	0	1	0	0	0.32	0	0	0	-2.562	-1.357	0.505503727047695	1	0	0.0068	0.0068	0.0068	TRUE	NA
SPCS1	NA	1	1	0	2	1	1	1	1	0	2	1	1	0.98	1	1	1	1.442	0.528	0.843213343154693	1	0	3.8618	2.2487	2.2487	TRUE	NA
SPCS2	NA	1	0	2	2	0	0	1	0	2	2	0	0	0.79	0	2	0	-10.426	-3.382	0.185303967560831	1	0	1.825	1.8809	1.8809	TRUE	NA
SPCS3	NA	1	2	2	1	1	2	1	2	2	1	1	2	1.49	2	2	2	-1.008	-0.011	0.996265240209927	1	0	4.8198	2.0805	2.0805	TRUE	NA
SPDL1	NA	1	0	0	1	2	0	1	0	0	1	2	0	0.65	0	0	1	1.623	0.699	0.738078899454409	1	0	0.6485	0.7207	0.7207	TRUE	NA
SPECC1L	NA	0	0	0	0	4	1	0	0	0	0	4	1	0.82	0	0	2	12.726	3.67	0.227806940681295	1	0	2.1604	3.2143	3.2143	TRUE	NA
SPEN	NA	4	4	4	3	3	4	4	4	4	3	3	4	3.63	4	4	4	1.059	0.083	0.944936879276794	1	0	0.6166	0.4003	0.4003	TRUE	NA
SPG11	NA	2	1	0	1	2	0	2	1	0	1	2	0	1.01	2	0	1	1.54	0.623	0.839632559716093	1	0	4.1425	3.0921	3.0921	TRUE	NA
SPG21	NA	1	0	1	1	0	0	1	0	1	1	0	0	0.48	0	1	0	-5.009	-2.324	0.203100607287201	1	0	0.0888	0.0907	0.0907	TRUE	NA
SPG7	NA	0	0	1	2	1	0	0	0	1	2	1	0	0.62	0	2	0	-2.87	-1.521	0.43248375956579	1	0	0.4688	0.5066	0.5066	TRUE	NA
SPICE1	NA	1	0	1	0	0	0	1	0	1	0	0	0	0.33	0	0	0	-2.369	-1.244	0.517498243479088	1	0	0.0082	0.0083	0.0083	TRUE	NA
SPIDR	NA	1	1	1	1	1	0	1	1	1	1	1	0	0.83	1	1	0	-1.982	-0.987	0.685378894463285	1	0	2.2083	1.4486	1.4486	TRUE	NA
SPIN1	NA	2	4	4	8	2	5	2	4	4	7	2	5	4.02	3	6	4	-1.648	-0.72	0.516198740009312	1	0	0.5149	0.3443	0.3443	TRUE	NA
SPIN4	NA	1	0	0	0	0	1	1	0	0	0	0	1	0.34	0	0	0	2.884	1.528	0.454873197435634	1	0	0.0086	0.0087	0.0087	TRUE	NA
SPINDOC	NA	2	0	2	0	1	0	2	0	2	0	1	0	0.83	1	1	0	-1.408	-0.493	0.856553173226967	1	0	2.2764	2.3577	2.3577	TRUE	NA
SPIRE1	NA	1	0	0	2	0	0	1	0	0	2	0	0	0.47	0	1	0	-4.892	-2.29	0.210184959289376	1	0	0.0774	0.0813	0.0813	TRUE	NA
SPNS1	NA	0	1	2	0	0	0	0	1	2	0	0	0	0.5	0	1	0	-4.922	-2.299	0.212724557015656	1	0	0.1071	0.115	0.115	TRUE	NA
SPOCK1	NA	0	3	0	0	0	0	0	3	0	0	0	0	0.53	2	0	0	1	0	1	1	0	0.1754	0.2027	0.2027	TRUE	NA
SPOP	NA	0	1	1	0	0	2	0	1	1	0	0	2	0.66	0	0	1	1.597	0.676	0.748476937331007	1	0	0.6931	0.7763	0.7763	TRUE	NA
SPOPL	NA	0	0	3	1	1	0	0	0	3	1	1	0	0.79	0	2	0	-3.632	-1.861	0.458949796567414	1	0	1.831	1.9105	1.9105	TRUE	NA
SPOUT1	NA	0	2	1	0	0	0	0	2	1	0	0	0	0.52	1	0	0	-2.551	-1.351	0.511152057542458	1	0	0.1376	0.1507	0.1507	TRUE	NA
SPPL2A	NA	2	1	1	0	0	1	2	1	1	0	0	1	0.85	2	0	0	1.144	0.193	0.945225838322614	1	0	2.4539	1.9555	1.9555	TRUE	NA
SPPL2B	NA	2	0	1	0	0	0	2	0	1	0	0	0	0.51	1	0	0	-2.268	-1.181	0.548160165940992	1	0	0.1245	0.1314	0.1314	TRUE	NA
SPPL3	NA	1	1	1	0	2	0	1	1	1	0	2	0	0.84	1	0	1	1.686	0.754	0.774293080531566	1	0	2.3871	1.9252	1.9252	TRUE	NA
SPRED1	NA	0	2	2	0	3	1	0	2	2	0	3	1	1.33	1	1	2	2.416	1.273	0.698141129641642	1	0	5.366	4.2282	4.2282	TRUE	NA
SPRED2	NA	1	3	3	0	2	2	1	3	3	0	2	2	1.84	2	2	2	1.621	0.697	0.765306955310134	1	0	2.7855	1.989	1.989	TRUE	NA
SPRTN	NA	1	0	1	1	0	0	1	0	1	1	0	0	0.48	0	1	0	-5.009	-2.324	0.203100607287201	1	0	0.0888	0.0907	0.0907	TRUE	NA
SPRY1	NA	4	8	0	0	0	0	4	9	0	0	0	0	2.12	6	0	0	1	0	1	1	0	1.8728	2.6311	2.6311	TRUE	NA
SPRY2	NA	1	2	0	1	0	0	1	2	0	1	0	0	0.68	2	0	0	-2.387	-1.255	0.597371068882914	1	0	0.8312	0.8787	0.8787	TRUE	NA
SPRY4	NA	3	3	0	1	1	0	3	3	0	1	1	0	1.37	3	0	0	1.068	0.094	0.977750800006638	1	0	5.2782	3.5043	3.5043	TRUE	NA
SPRYD7	NA	0	0	0	1	0	1	0	0	0	1	0	1	0.31	0	0	0	1.067	0.094	0.957540456390582	1	0	0.0052	0.0052	0.0052	TRUE	NA
SPSB1	NA	1	0	0	1	0	0	1	0	0	1	0	0	0.32	0	0	0	-2.562	-1.357	0.505503727047695	1	0	0.0068	0.0068	0.0068	TRUE	NA
SPTAN1	NA	9	8	3	5	3	4	9	9	3	4	3	4	5.36	9	4	4	-1.069	-0.096	0.926158666112004	1	0	0.3438	0.2435	0.2435	TRUE	NA
SPTBN1	NA	7	6	3	6	5	6	7	6	3	5	5	6	5.45	6	4	6	1.319	0.4	0.677799662166252	1	0	0.3367	0.2401	0.2401	TRUE	NA
SPTBN2	NA	2	0	1	1	1	0	2	0	1	1	1	0	0.82	1	1	0	-2.27	-1.183	0.638375313098394	1	0	2.1651	1.7737	1.7737	TRUE	NA
SPTLC1	NA	0	1	2	2	0	2	0	1	2	2	0	2	1.12	0	2	1	-3.28	-1.714	0.568303239940397	1	0	4.9739	3.436	3.436	TRUE	NA
SPTLC2	NA	0	0	1	0	0	1	0	0	1	0	0	1	0.32	0	0	0	1.061	0.085	0.96655821193756	1	0	0.0064	0.0064	0.0064	TRUE	NA
SPTY2D1	NA	1	1	1	1	0	0	1	1	1	1	0	0	0.66	1	1	0	-5.124	-2.357	0.265216428772705	1	0	0.6963	0.6507	0.6507	TRUE	NA
SQLE	NA	2	4	1	0	0	2	2	4	1	0	0	2	1.54	3	0	1	1.464	0.55	0.859893524680803	1	0	4.477	3.2403	3.2403	TRUE	NA
SQSTM1	NA	1	1	1	1	1	2	1	1	1	1	1	2	1.15	1	1	2	1.543	0.625	0.801956758725265	1	0	5.1332	2.1427	2.1427	TRUE	NA
SRA1	NA	1	0	1	0	0	1	1	0	1	0	0	1	0.49	0	0	0	1.073	0.102	0.958321103264563	1	0	0.1051	0.1075	0.1075	TRUE	NA
SRBD1	NA	0	0	1	1	1	1	0	0	1	1	1	1	0.63	0	1	1	1.061	0.085	0.961571314416511	1	0	0.5351	0.5093	0.5093	TRUE	NA
SRC	NA	1	1	0	0	0	0	1	1	0	0	0	0	0.35	1	0	0	1	0	1	1	0	0.0118	0.0119	0.0119	TRUE	NA
SRCAP	NA	1	4	6	6	4	7	1	4	6	5	4	7	4.52	2	6	6	-1.08	-0.111	0.91338893784334	1	0	0.4286	0.3234	0.3234	TRUE	NA
SRD5A1	NA	0	2	1	0	1	0	0	2	1	0	1	0	0.68	1	0	0	1.057	0.08	0.973924344524097	1	0	0.8354	1.0079	1.0079	TRUE	NA
SRD5A3	NA	0	0	0	3	0	1	0	0	0	3	0	1	0.61	0	2	0	-2.145	-1.101	0.547137215790008	1	0	0.405	0.4757	0.4757	TRUE	NA
SREBF1	NA	5	1	2	2	2	3	5	1	2	2	2	3	2.48	3	2	2	1.364	0.448	0.786606736134319	1	0	1.3265	0.8689	0.8689	TRUE	NA
SREBF2	NA	3	0	1	5	3	4	3	0	1	4	3	4	2.57	2	2	4	1.25	0.322	0.853685925675734	1	0.9201	1.2338	1.1529	1.1529	TRUE	NA
SREK1	NA	1	1	0	2	1	2	1	1	0	2	1	2	1.14	1	1	2	2.067	1.047	0.705808641535669	1	0	5.0864	2.6574	2.6574	TRUE	NA
SREK1IP1	NA	0	0	0	0	1	1	0	0	0	0	1	1	0.33	0	0	1	5.768	2.528	0.15348994881283	1	0	0.0072	0.0072	0.0072	TRUE	NA
SRF	NA	0	2	1	2	1	0	0	2	1	2	1	0	0.98	1	2	0	-2.361	-1.239	0.67255418680469	1	0	3.8762	2.9481	2.9481	TRUE	NA
SRFBP1	NA	0	0	4	1	0	0	0	0	4	1	0	0	0.78	0	2	0	-11.38	-3.508	0.214572406588183	1	0	1.7682	2.6078	2.6078	TRUE	NA
SRGAP1	NA	1	1	0	0	0	1	1	1	0	0	0	1	0.51	1	0	0	2.822	1.497	0.465927070429173	1	0	0.1351	0.1391	0.1391	TRUE	NA
SRGAP2	NA	1	0	1	0	0	0	1	0	1	0	0	0	0.33	0	0	0	-2.369	-1.244	0.517498243479088	1	0	0.0082	0.0083	0.0083	TRUE	NA
SRI	NA	1	0	0	0	3	0	1	0	0	0	3	0	0.67	0	0	2	5.441	2.444	0.284862149473738	1	0	0.7548	0.9761	0.9761	TRUE	NA
SRM	NA	2	0	0	1	0	0	2	0	0	1	0	0	0.5	1	0	0	-2.553	-1.352	0.50942068504114	1	0	0.1092	0.1169	0.1169	TRUE	NA
SRP14	NA	0	1	1	3	2	2	0	1	1	3	2	2	1.44	0	2	2	1.291	0.369	0.885393930912799	1	0	5.0614	2.5944	2.5944	TRUE	NA
SRP19	NA	0	0	1	1	0	0	0	0	1	1	0	0	0.31	0	1	0	-5.124	-2.357	0.182919441263206	1	0	0.0049	0.005	0.005	TRUE	NA
SRP54	NA	1	0	1	1	0	0	1	0	1	1	0	0	0.48	0	1	0	-5.009	-2.324	0.203100607287201	1	0	0.0888	0.0907	0.0907	TRUE	NA
SRP68	NA	2	0	0	3	2	1	2	0	0	3	2	1	1.29	1	2	2	-1.124	-0.169	0.958248943174799	1	0	5.4087	4.3599	4.3599	TRUE	NA
SRP72	NA	0	4	3	0	2	0	0	4	3	0	2	0	1.52	2	2	1	-1.243	-0.313	0.934934727608726	1	10	4.6224	5.8253	5.8253	TRUE	NA
SRP9	NA	7	1	2	3	3	4	7	1	2	3	3	4	3.3	4	2	4	1.488	0.573	0.68327248714356	1	0	0.739	0.6112	0.6112	TRUE	NA
SRPK1	NA	3	0	4	4	3	3	3	0	4	4	3	3	2.73	2	4	3	-1.259	-0.332	0.827954001149634	1	0	1.0834	0.8296	0.8296	TRUE	NA
SRPK2	NA	1	2	1	1	2	2	1	2	1	1	2	2	1.49	2	1	2	2.124	1.087	0.649659728233429	1	0	4.7867	1.9989	1.9989	TRUE	NA
SRPRA	NA	1	2	2	3	3	2	1	2	2	3	3	2	2.11	2	2	2	1.094	0.13	0.93997559713122	1	0	1.8974	1.0326	1.0326	TRUE	NA
SRPRB	NA	0	0	1	1	1	2	0	0	1	1	1	2	0.8	0	1	2	1.543	0.626	0.779561268016589	1	0	1.8833	1.5604	1.5604	TRUE	NA
SRR	NA	1	0	0	0	0	1	1	0	0	0	0	1	0.34	0	0	0	2.884	1.528	0.454873197435634	1	0	0.0086	0.0087	0.0087	TRUE	NA
SRRD	NA	0	1	0	0	0	1	0	1	0	0	0	1	0.34	0	0	0	2.651	1.406	0.463766873498318	1	0	0.0093	0.0093	0.0093	TRUE	NA
SRRM1	NA	0	2	3	5	4	4	0	2	3	4	4	4	2.88	1	4	4	1.13	0.176	0.90096562787875	1	0	0.9721	0.7053	0.7053	TRUE	NA
SRRM2	NA	9	12	16	4	14	3	9	13	15	4	14	3	9.64	11	10	8	-1.127	-0.172	0.839858803953585	1	0.3683	0.1748	0.221	0.221	TRUE	NA
SRRT	NA	2	1	5	0	2	2	2	1	5	0	2	2	1.97	2	2	2	1.415	0.501	0.814581256528693	1	0	2.2626	1.6189	1.6189	TRUE	NA
SRSF1	NA	4	6	8	9	4	4	4	6	8	8	4	4	5.68	5	8	4	-1.999	-0.999	0.278057311848761	1	0	0.3209	0.2235	0.2235	TRUE	NA
SRSF11	NA	2	1	0	0	7	1	2	1	0	0	7	1	1.84	2	0	4	17.554	4.134	0.116378925752102	1	0	2.7664	2.1486	2.1486	TRUE	NA
SRSF2	NA	1	0	3	6	4	4	1	0	3	5	4	4	2.85	0	4	4	-1.057	-0.08	0.95440959533576	1	0	0.9954	0.7072	0.7072	TRUE	NA
